Vehicle_ID,X,Y,Z,Speed,Yaw,Timestamp
903,105.85660552978516,-3.397775411605835,0.0018414687365293,15.92206813976878,-179.1349639892578,14.652679026126862
904,152.16749572753906,-2.706352472305298,0.025027235969901,16.15576687943656,-179.1466827392578,14.652679026126862
905,197.7350006103516,-2.021137237548828,-0.0200204085558652,9.331829438885473,-179.07455444335938,14.652679026126862
906,213.0608673095703,-1.7152007818222046,-0.0070740887895226,2.9979685103989158,-178.939697265625,14.652679026126862
903,105.06061553955078,-3.4098215103149414,0.0018414687365293,15.922067941739831,-179.1313018798828,14.70267902687192
904,151.35977172851562,-2.7182652950286865,0.0248655509203672,16.15604794149009,-179.1466827392578,14.70267902687192
905,197.26470947265625,-2.028692960739136,-0.0200138855725526,9.458669510703578,-179.08358764648438,14.70267902687192
906,212.9032745361328,-1.7189205884933472,-0.0069406125694513,3.2557821699620217,-178.91244506835938,14.70267902687192
903,104.26461791992188,-3.421836853027344,0.0018414687365293,15.922067478336077,-179.1314239501953,14.752679027616978
904,150.5520477294922,-2.7301814556121826,0.0247153285890817,16.156200538947836,-179.14671325683594,14.752679027616978
905,196.79006958007807,-2.0362637042999268,-0.0199400316923856,9.498792396709408,-179.0912322998047,14.752679027616978
906,212.731689453125,-1.7229784727096558,-0.0068884277716279,3.5450036970066168,-178.87722778320312,14.752679027616978
903,103.46862030029295,-3.433851480484009,0.0018415069207549,15.922069005006938,-179.13259887695312,14.802679028362036
904,149.74432373046875,-2.7420990467071533,0.0245928764343261,16.15625561677289,-179.1467742919922,14.802679028362036
905,196.3155975341797,-2.0438151359558105,-0.0197489932179451,9.492772587423325,-179.09579467773438,14.802679028362036
906,212.545654296875,-1.7274181842803955,-0.0068831252865493,3.828512908902767,-178.8454132080078,14.802679028362036
903,102.67262268066406,-3.445888042449951,0.0018415069207549,15.92207120231899,-179.13282775878906,14.852679029107094
904,148.9365997314453,-2.754063606262207,0.0245018005371093,16.156238559325846,-179.1442413330078,14.852679029107094
905,195.8389434814453,-2.051381826400757,-0.0196387097239494,9.609642491194368,-179.0983123779297,14.852679029107094
906,212.34597778320312,-1.7322156429290771,-0.0068888855166733,4.097793793590876,-178.81320190429688,14.852679029107094
903,101.87662506103516,-3.4579286575317383,0.0018414687365293,15.92207236221454,-179.13294982910156,14.902679029852152
904,148.12887573242188,-2.7660903930664062,0.0244386661797761,16.156177013890602,-179.13954162597656,14.902679029852152
905,195.35202026367188,-2.05908751487732,-0.0197763051837682,9.819124680676854,-179.10031127929688,14.902679029852152
906,212.13311767578125,-1.737364411354065,-0.0068923947401344,4.360050124691448,-178.7824249267578,14.902679029852152
903,101.08063507080078,-3.4699177742004395,0.0018415069207549,15.922072649769126,-179.13580322265625,14.95267903059721
904,147.32115173339844,-2.778123617172241,0.0243977345526218,16.156090915913914,-179.13656616210938,14.95267903059721
905,194.8548583984375,-2.066935777664185,-0.0199673846364021,10.018946031017547,-179.10198974609375,14.95267903059721
906,211.90728759765625,-1.7428730726242063,-0.0068930815905332,4.619737378097019,-178.7527313232422,14.95267903059721
903,100.28463745117188,-3.4818999767303467,0.0018413543002679,15.922071705142372,-179.1379852294922,15.002679031342268
904,146.51344299316406,-2.7902071475982666,0.024373110383749,16.15598951059462,-179.1326904296875,15.002679031342268
905,194.34803771972656,-2.0748825073242188,-0.020126037299633,10.209442282067956,-179.10537719726562,15.002679031342268
906,211.66851806640625,-1.7487319707870483,-0.0068921279162168,4.878953264139885,-178.72483825683594,15.002679031342268
903,99.48863983154295,-3.493887186050415,0.0018415069207549,15.922070014437187,-179.1387481689453,15.052679032087326
904,145.70571899414062,-2.802321434020996,0.0243595503270626,16.155889024074373,-179.12974548339844,15.052679032087326
905,193.83200073242188,-2.082958221435547,-0.0202324297279119,10.391460259078883,-179.1083984375,15.052679032087326
906,211.4167938232422,-1.7549484968185425,-0.0067975614219903,5.138904224365693,-178.6987762451172,15.052679032087326
903,98.69264221191406,-3.505865812301636,0.0018415451049804,15.9220680952431,-179.13917541503906,15.102679032832384
904,144.89801025390625,-2.81449294090271,0.0243532937020063,16.155797035036368,-179.12591552734375,15.102679032832384
905,193.30718994140625,-2.091111898422241,-0.020291518419981,10.565768543005747,-179.11302185058594,15.102679032832384
906,211.152099609375,-1.7615270614624023,-0.006653556600213,5.392633036248446,-178.67457580566406,15.102679032832384
903,97.89664459228516,-3.5178370475769043,0.0018415451049804,15.922066416758582,-179.13938903808594,15.152679033577442
904,144.0902862548828,-2.826697826385498,0.0243511758744716,16.155720089158702,-179.1230010986328,15.152679033577442
905,192.77386474609372,-2.099379301071167,-0.0203141011297702,10.733096978607472,-179.11712646484375,15.152679033577442
906,210.8817596435547,-1.7682828903198242,-0.0064506912603974,5.406278310353656,-178.6519012451172,15.152679033577442
903,97.10065460205078,-3.529803276062012,0.0018415451049804,15.922065106511722,-179.13938903808594,15.2026790343225
904,143.28271484375,-2.8387136459350586,0.0235482975840568,16.157229892852015,-179.12413024902344,15.2026790343225
905,192.232421875,-2.1077656745910645,-0.0203120801597833,10.894122414288471,-179.11965942382812,15.2026790343225
906,210.61300659179688,-1.775022268295288,-0.0061480328440666,5.384955494922735,-178.6320037841797,15.2026790343225
903,96.30465698242188,-3.5417654514312744,0.0018415451049804,15.922065103115957,-179.13954162597656,15.252679035067558
904,142.47511291503906,-2.8508217334747314,0.0227372162044048,16.15716717656246,-179.12753295898438,15.252679035067558
905,191.68313598632807,-2.1162526607513428,-0.0202946476638317,11.049465647066024,-179.1216583251953,15.252679035067558
906,210.3436737060547,-1.781821608543396,-0.0058679962530732,5.410055452789253,-178.61407470703125,15.252679035067558
903,95.50865936279295,-3.55367112159729,0.0018415451049804,15.922065318898436,-179.14236450195312,15.302679035812616
904,141.6674346923828,-2.86305832862854,0.0222604367882013,16.15695547750682,-179.12904357910156,15.302679035812616
905,191.126220703125,-2.1248373985290527,-0.020268477499485,11.199698390476737,-179.12330627441406,15.302679035812616
906,210.0745391845703,-1.7886461019515991,-0.0056172180920839,5.388333383323326,-178.59829711914062,15.302679035812616
903,94.71266174316406,-3.5655670166015625,0.0018413162324577,15.922067343468116,-179.14456176757812,15.352679036557674
904,140.8596649169922,-2.8753292560577397,0.0217493623495101,16.157260171398836,-179.12857055664062,15.352679036557674
905,190.56195068359372,-2.133517265319824,-0.0202380362898111,11.345341611867664,-179.124755859375,15.352679036557674
906,209.80308532714844,-1.7949117422103882,-0.0054599377326667,5.58861222488764,-178.60984802246094,15.352679036557674
903,93.91666412353516,-3.5774660110473637,0.0018414687365293,15.92207094804464,-179.1453399658203,15.402679037302732
904,140.05169677734375,-2.887427806854248,0.0200109854340553,16.157053474004062,-179.12806701660156,15.402679037302732
905,189.9905242919922,-2.1422905921936035,-0.020206106826663,11.486870374667305,-179.12603759765625,15.402679037302732
906,209.5052947998047,-1.8014822006225584,-0.0057631679810583,6.095111592982078,-178.6387176513672,15.402679037302732
903,93.12067413330078,-3.589354991912842,0.0018414687365293,15.92207546563341,-179.14573669433594,15.45267903804779
904,139.24378967285156,-2.8997280597686768,0.0189913362264633,16.15673253424441,-179.12762451171875,15.45267903804779
905,189.41213989257807,-2.151155471801758,-0.0201745983213186,11.624705321301525,-179.12721252441406,15.45267903804779
906,209.1904296875,-1.808346509933472,-0.0060436627827584,6.416707855031361,-178.6689910888672,15.45267903804779
903,92.32467651367188,-3.601236581802368,0.0018415069207549,15.9220736490258,-179.1459197998047,15.502679038792849
904,138.43601989746094,-2.912052631378174,0.0185161773115396,16.156450916951112,-179.12734985351562,15.502679038792849
905,188.82696533203125,-2.1601104736328125,-0.0201446153223514,11.759233674372236,-179.12831115722656,15.502679038792849
906,208.86004638671875,-1.8154540061950684,-0.0062693785876035,6.716911168825943,-178.69703674316406,15.502679038792849
903,91.52867889404295,-3.613111734390259,0.0018414687365293,15.922072264234908,-179.14602661132812,15.552679039537908
904,137.62826538085938,-2.9243195056915283,0.0183570086956024,16.15621767834133,-179.129638671875,15.552679039537908
905,188.2351531982422,-2.169153213500977,-0.0201167296618223,11.890794953711309,-179.12940979003906,15.552679039537908
906,208.51438903808597,-1.822797775268555,-0.0064457319676876,7.033667159001681,-178.7212677001953,15.552679039537908
903,90.73268127441406,-3.624983549118042,0.0018414306687191,15.922071265654363,-179.14602661132812,15.602679040282965
904,136.82052612304688,-2.936570644378662,0.0183706656098365,16.15600986468424,-179.13165283203125,15.602679040282965
905,187.63682556152344,-2.178246021270752,-0.0200910568237304,12.019696664703464,-179.13230895996094,15.602679040282965
906,208.1537322998047,-1.8303890228271484,-0.0065827560611069,7.324353122360718,-178.74502563476562,15.602679040282965
903,89.93668365478516,-3.6368520259857178,0.0018413162324577,15.922070575211864,-179.14602661132812,15.652679041028025
904,136.01280212402344,-2.9488301277160645,0.0184808336198329,16.155839821638963,-179.13243103027344,15.652679041028025
905,187.0321807861328,-2.187421560287476,-0.0200675576925277,12.146210551501756,-179.13507080078125,15.652679041028025
906,207.7779083251953,-1.838235020637512,-0.0066898725926876,7.638676017849632,-178.7681121826172,15.652679041028025
903,89.14069366455078,-3.64871883392334,0.0018415069207549,15.922070108550871,-179.14613342285156,15.70267904177308
904,135.20510864257812,-2.961077928543091,0.0186178386211395,16.15570753026616,-179.1328887939453,15.70267904177308
905,186.4212188720703,-2.1966493129730225,-0.0200462713837623,12.270574866989092,-179.13876342773438,15.70267904177308
906,207.38720703125,-1.8463374376297,-0.0067736050114035,7.926704449112042,-178.7829132080078,15.70267904177308
903,88.34469604492188,-3.660583972930908,0.0018413162324577,15.922069798958304,-179.14613342285156,15.75267904251814
904,134.39743041992188,-2.9733145236968994,0.0187459178268909,16.155608210994355,-179.13311767578125,15.75267904251814
905,185.80409240722656,-2.205951452255249,-0.0200271606445312,12.393007461394191,-179.14208984375,15.75267904251814
906,206.9823760986328,-1.854687452316284,-0.0068162153474986,8.149175099384141,-178.79638671875,15.75267904251814
903,87.54793548583984,-3.676170587539673,0.0053928755223751,15.87464421537663,-179.13177490234375,15.802679043263195
904,133.5897674560547,-2.9855432510375977,0.01885044015944,16.15554004121825,-179.1332550048828,15.802679043263195
905,185.180908203125,-2.21533465385437,-0.0200096126645803,12.513696172126176,-179.14430236816406,15.802679043263195
906,206.57595825195312,-1.86302649974823,-0.006627082824707,8.134520507023936,-178.80751037597656,15.802679043263195
903,86.7515640258789,-3.686608076095581,0.0166893377900123,15.856497417411145,-179.13882446289062,15.852679044008257
904,132.7821044921875,-2.997767210006714,0.018928375095129,16.15549716698985,-179.1333465576172,15.852679044008257
905,184.55172729492188,-2.2247865200042725,-0.0199942011386156,12.632806927055777,-179.1461181640625,15.852679044008257
906,206.1697998046875,-1.871317982673645,-0.0063357162289321,8.145326887434193,-178.81753540039062,15.852679044008257
903,85.95780944824219,-3.696749687194824,0.0211417376995086,15.871459164585826,-179.16000366210938,15.902679044753311
904,131.97445678710938,-3.009939193725586,0.0189823918044567,16.15547464302857,-179.13595581054688,15.902679044753311
905,183.9166412353516,-2.2343077659606934,-0.0199801251292228,12.75049362282536,-179.1475830078125,15.902679044753311
906,205.74685668945312,-1.8799329996109009,-0.0063601303845644,8.678401561709071,-178.8250732421875,15.902679044753311
903,85.1642837524414,-3.7080888748168954,0.0211064908653497,15.892399833508277,-179.17906188964844,15.952679045498371
904,131.16677856445312,-3.022095203399658,0.0190175045281648,16.155469612347204,-179.13816833496094,15.952679045498371
905,183.27574157714844,-2.2438976764678955,-0.0199675746262073,12.866883291087037,-179.14892578125,15.952679045498371
906,205.29931640625,-1.8890032768249512,-0.0065926359966397,9.102193718751693,-178.83132934570312,15.952679045498371
903,84.37353515625,-3.721537351608277,0.0286659616976976,15.869935360311407,-179.15773010253906,16.00267904624343
904,130.359130859375,-3.034208297729492,0.0190387535840272,16.155473392009714,-179.14161682128906,16.00267904624343
905,182.62901306152344,-2.253556966781616,-0.0199561677873134,12.982093320829431,-179.1500701904297,16.00267904624343
906,204.8333282470703,-1.8983958959579468,-0.0067911529913544,9.442108943176503,-178.83738708496094,16.00267904624343
903,83.5826416015625,-3.729745388031006,0.0383293516933918,15.893381953280784,-179.1230010986328,16.052679046988487
904,129.5514678955078,-3.046297788619995,0.0190503299236297,16.155487514318306,-179.14430236816406,16.052679046988487
905,181.97653198242188,-2.2632856369018555,-0.0199459455907344,13.0962267387369,-179.1511993408203,16.052679046988487
906,204.3521423339844,-1.9076005220413208,-0.0069033047184348,9.732652999567284,-178.86074829101562,16.052679046988487
903,82.78886413574219,-3.737793684005737,0.0376059338450431,15.91193093317056,-179.0839080810547,16.102679047733545
904,128.74378967285156,-3.058384656906128,0.0190560724586248,16.15550749126492,-179.14547729492188,16.102679047733545
905,181.3184356689453,-2.2730472087860107,-0.0199365224689245,13.2093703093578,-179.15408325195312,16.102679047733545
906,203.85806274414065,-1.916764497756958,-0.006932258605957,9.974794076654383,-178.89334106445312,16.102679047733545
903,81.99250030517578,-3.7494215965271,0.0342985540628433,15.925478299851164,-179.06271362304688,16.152679048478603
904,127.93612670898438,-3.070455312728882,0.019057959318161,16.155528816482562,-179.14613342285156,16.152679048478603
905,180.65467834472656,-2.282875299453736,-0.0199280921369791,13.321609052925698,-179.15687561035156,16.152679048478603
906,203.3526153564453,-1.925987958908081,-0.0068968962877988,10.200264346628884,-178.92430114746094,16.152679048478603
903,81.19557189941406,-3.76074481010437,0.0318294130265712,15.935574639011213,-179.05540466308594,16.20267904922366
904,127.1284637451172,-3.082512855529785,0.0190581325441598,16.155548717152314,-179.14651489257812,16.20267904922366
905,179.9853515625,-2.2927775382995605,-0.0199205018579959,13.433013466622056,-179.15878295898438,16.20267904922366
906,202.83743286132807,-1.9352545738220213,-0.0068147275596857,10.381225902527952,-178.9508056640625,16.20267904922366
903,80.39794921875,-3.77142333984375,0.028774069622159,15.940066007368332,-179.05523681640625,16.25267904996872
904,126.32078552246094,-3.094510316848755,0.0190572924911975,16.155563196874827,-179.14927673339844,16.25267904996872
905,179.31044006347656,-2.302742481231689,-0.0199135579168796,13.543644028839498,-179.16036987304688,16.25267904996872
906,202.31271362304688,-1.944560170173645,-0.0067165372893214,10.582025797242206,-178.9729461669922,16.25267904996872
903,79.6001968383789,-3.783144474029541,0.0252386853098869,15.940080192413491,-179.0592041015625,16.302679050713778
904,125.51312255859376,-3.10648775100708,0.0190562810748815,16.155577568275216,-179.151611328125,16.302679050713778
905,178.6300506591797,-2.312770366668701,-0.0199073031544685,13.653556315652692,-179.1617889404297,16.302679050713778
906,201.77847290039065,-1.9539148807525637,-0.0066229244694113,10.765118409377946,-178.99095153808594,16.302679050713778
903,78.80311584472656,-3.795892000198364,0.0239194110035896,15.938437005456455,-179.06126403808594,16.352679051458836
904,124.70540618896484,-3.118417263031006,0.0190551560372114,16.155586755594108,-179.15512084960938,16.352679051458836
905,177.9441680908203,-2.3228976726531982,-0.0199017338454723,13.76279900006899,-179.16116333007812,16.352679051458836
906,201.2342529296875,-1.963371992111206,-0.0065462873317301,10.973333538463494,-179.0039825439453,16.352679051458836
903,78.00635528564453,-3.808624744415283,0.0234991833567619,15.934900575622873,-179.0619354248047,16.402679052203894
904,123.89768981933594,-3.130321264266968,0.0190543737262487,16.15559614607318,-179.15780639648438,16.402679052203894
905,177.25286865234375,-2.3331429958343506,-0.0198962781578302,13.871417326965494,-179.15789794921875,16.402679052203894
906,200.6800994873047,-1.9729032516479488,-0.0064850994385778,11.163495036865724,-179.0142059326172,16.402679052203894
903,77.20985412597656,-3.82116436958313,0.023436851799488,15.930356139609303,-179.06788635253906,16.45267905294895
904,123.08998107910156,-3.142267942428589,0.0190536677837371,16.155600787344596,-179.15643310546875,16.45267905294895
905,176.55612182617188,-2.3434886932373047,-0.0198913179337978,13.97944839923743,-179.153564453125,16.45267905294895
906,200.1158142089844,-1.9825206995010376,-0.0064381407573819,11.37286009512543,-179.02288818359375,16.45267905294895
903,76.41357421875,-3.8335189819335938,0.0235036090016365,15.92572050763433,-179.0780487060547,16.50267905369401
904,122.28230285644533,-3.154280662536621,0.0190532486885786,16.15560334586934,-179.15133666992188,16.50267905369401
905,175.85397338867188,-2.353902578353882,-0.0198868550360202,14.086915388859008,-179.15078735351562,16.50267905369401
906,199.54171752929688,-1.9920834302902224,-0.0063985059969127,11.56187473982457,-179.0360107421875,16.50267905369401
903,75.61751556396484,-3.845749616622925,0.0236040875315666,15.921733926902464,-179.0879669189453,16.552679054439068
904,121.4746322631836,-3.1663405895233154,0.0190529059618711,16.15560602215755,-179.14523315429688,16.552679054439068
905,175.1478729248047,-2.3643715381622314,-0.0198357384651899,14.132270163487082,-179.14938354492188,16.552679054439068
906,198.9575958251953,-2.001687526702881,-0.00636737793684,11.767990632732328,-179.050537109375,16.552679054439068
903,74.82162475585938,-3.857934474945069,0.0237009041011333,15.91884322611219,-179.09344482421875,16.602679055184126
904,120.6669692993164,-3.17840313911438,0.0190527345985174,16.155607832572663,-179.1415557861328,16.602679055184126
905,174.44171142578125,-2.374847173690796,-0.019678421318531,14.124178009666414,-179.1483612060547,16.602679055184126
906,198.3636474609375,-2.011346340179444,-0.0063397977501153,11.957441845320844,-179.06405639648438,16.602679055184126
903,74.02583312988281,-3.870023488998413,0.02378143183887,15.91721598513958,-179.09852600097656,16.652679055929184
904,119.85930633544922,-3.1904728412628174,0.0190525613725185,16.155605992952356,-179.13978576660156,16.652679055929184
905,173.7343292236328,-2.385347604751587,-0.0195639412850141,14.201998051409593,-179.14781188964844,16.652679055929184
